-0.747,-1.334,-0.994,-0.137,-0.417,1.883,2.087,1
0.212,0.369,0.559,0.571,0.793,1.66,1.613,4
0.055,0.396,-0.287,-0.795,0.004,-2.147,-2.045,2
-0.095,-0.211,-0.291,-0.548,-0.761,-1.952,-1.571,2
-0.488,0.826,0.07,0.363,-0.047,1.977,1.817,0
-0.316,0.053,0.287,0.067,0.946,1.817,1.756,4
-0.11,0.097,-0.19,-1.057,-1.132,-2.774,-2.682,2
0.007,0.302,0.569,0.492,1.204,2.74,1.651,4
0.081,-0.138,-0.662,-0.757,-0.992,-1.598,-1.687,2
0.07,0.709,0.378,0.527,0.859,1.924,1.296,4
-0.297,-0.187,-0.747,-0.679,-0.885,-1.885,-1.301,2
0.127,0.386,0.494,0.71,1.044,1.537,1.623,4
0.07,0.56,0.266,1.211,1.624,2.652,2.88,5
0.288,0.473,0.166,0.704,1.085,1.956,1.669,4
0.13,0.007,0.206,0.412,1.296,1.375,1.793,4
0.179,0.194,-0.25,-0.766,-1.08,-1.456,-1.769,2
0.288,0.683,1.189,1.485,1.817,2.1,1.931,4
-0.073,-0.066,0.11,0.397,0.576,1.829,1.068,4
0.136,-0.19,-0.058,-0.466,-0.383,-1.761,-1.912,2
0.105,0.122,-0.185,-0.663,-0.947,-1.863,-1.995,2
0.21,0.207,0.305,0.998,1.171,2.113,2.677,5
-0.226,-0.018,-0.363,0.836,1.281,2.321,2.869,5
-0.913,-0.754,-2.322,0.279,0.573,0.054,0.61,3
-0.059,0.047,-0.301,0.551,0.734,0.895,1.942,0
0.352,-0.108,-0.101,-0.665,-0.574,-2.137,-1.846,2
-2.174,-0.926,0.29,-0.438,-0.174,0.571,0.626,1
0.111,0.087,0.057,0.543,0.914,1.826,1.692,4
0.329,0.404,0.074,-0.026,-0.217,-1.726,-1.521,2
-0.322,-0.026,0.026,0.55,1.107,2.646,2.582,5
-0.398,-0.611,-0.087,0.032,-0.068,1.729,1.444,0
0.187,0.295,0.333,0.804,1.204,1.359,2.813,4
0.1,0.244,0.328,0.442,1.241,0.993,2.839,4
0.18,-0.059,0.377,0.232,0.737,1.588,2.217,0
-0.336,-0.842,0.377,-0.267,-1.955,0.638,0.791,1
0.092,0.309,0.089,0.58,0.979,1.976,1.83,4
0.272,-0.083,-0.237,-0.872,-0.917,-2.425,-0.647,2
-0.137,-0.174,0.269,0.478,0.939,1.039,1.984,4
-0.617,-0.325,0.572,-0.963,-1.085,0.195,1.846,1
-0.356,-0.144,0.261,-0.24,0.525,1.695,2.526,0
0.014,-0.057,0.384,0.294,1.16,0.963,2.906,0
-0.872,-0.475,0.142,-0.037,0.493,1.048,3.186,0
0.195,0.12,0.171,-0.741,-1.595,-0.913,0.379,3
-0.142,0.017,0.133,0.094,0.74,1.054,1.726,0
-0.163,0.008,0.522,1.13,1.468,2.123,1.755,4
0.228,0.342,-0.148,1.095,1.231,1.797,2.019,4
0.015,0.141,-0.367,-0.755,-1.027,-1.651,-1.667,2
-0.156,-0.05,0.084,0.381,0.637,1.047,1.604,0
-0.188,-0.072,-0.157,0.177,0.455,1.537,1.615,0
0.19,0.177,-0.074,-0.435,-0.501,-1.745,-1.536,2
-0.804,-0.896,-0.345,-0.198,0.031,2.039,2.004,0
-0.139,-0.015,-0.039,-0.624,-0.555,-1.717,-1.29,2
-0.9,-0.391,0.269,-0.193,-0.219,1.2,2.198,0
-0.236,0.086,0.152,0.363,0.962,2.506,1.677,4
0.135,0.376,-0.202,-0.356,-0.287,-1.866,-1.544,2
0.197,0.197,-0.231,-0.297,-0.423,-1.602,0.163,3
0.013,0.179,0.338,0.426,0.814,1.34,1.855,4
-0.615,-0.134,0.7,0.193,1.062,1.936,1.796,4
-0.179,-0.208,-0.049,0.457,0.929,2.102,1.959,4
-0.635,0.202,0.447,-0.033,-0.102,2.129,1.413,0
-0.28,0.103,0.423,0.359,1.209,2.179,1.992,4
0.049,0.175,0.157,-0.363,-0.19,-1.811,-1.712,2
-0.03,0.026,0.268,0.218,0.632,1.893,1.796,0
0.21,0.821,1.227,2.131,1.788,2.305,3.083,5
0.151,0.299,0.27,0.35,1.026,1.146,1.604,4
0.431,0.2,0.088,-0.311,0.078,-1.37,-1.643,2
0.12,0.409,0.077,-0.512,-0.278,-1.736,-0.13,3
0.137,0.203,0.212,0.552,1.126,2.318,2.258,4
-0.257,-0.345,-0.268,0.172,0.472,2.153,1.719,0
-0.768,-0.512,0.461,-0.012,0.358,1.102,1.634,0
-0.123,-0.033,-0.194,0.087,0.865,2.404,1.596,4
-0.991,-0.182,0.9,0.42,0.794,1.595,0.908,4
-0.39,-0.588,0.153,0.411,0.722,1.939,2.328,0
0.312,0.247,0.509,-0.388,-0.685,-2.048,-1.252,2
0.049,0.282,1.191,1.863,2.101,3.847,3.832,5
-0.166,0.125,1.068,1.177,1.446,1.549,2.378,4
-0.327,-0.189,-0.22,0.194,0.437,2.181,1.585,0
-1.742,-0.61,0.184,-0.322,-0.264,1.139,1.338,1
-0.595,-0.231,0.525,2.102,2.158,3.517,3.261,5
-0.65,-0.455,-0.494,-0.051,0.455,1.331,1.98,0
-0.215,-0.291,-0.15,0.088,0.396,1.591,1.745,0
-0.038,-0.117,-0.12,0.427,0.793,2.152,1.159,4
0.118,0.362,0.236,0.422,0.902,1.608,1.518,4
0.104,0.063,-0.031,0.245,1.196,2.618,2.781,5
0.146,0.023,0.029,0.443,0.797,1.912,1.394,4
-0.001,0.129,0.483,1.388,1.485,2.943,2.5,5
-0.204,0.207,0.51,0.744,1.336,1.564,1.666,4
-0.873,-0.554,0.837,0.349,0.158,1.857,1.858,0
-0.176,0.055,-0.367,0.27,0.733,2.041,2.509,0
-0.216,0.022,0.121,0.389,1.058,1.997,2.436,4
0.08,0.187,-0.241,-0.66,-0.359,1.729,2.15,0
-0.135,-0.133,-0.025,0.584,0.81,2.465,2.259,4
-0.327,-0.108,0.286,0.907,1.303,1.722,1.789,4
-0.2,-0.086,0.128,0.207,0.368,1.359,1.612,0
0.081,0.235,0.767,1.176,1.947,2.593,2.48,5
-0.23,-0.504,0.54,0.993,1.972,4.372,2.897,5
0.499,0.429,-0.083,-0.564,-0.612,-2.522,-1.778,2
-0.172,-0.095,0.39,0.347,0.696,1.485,2.02,0
-0.001,0.227,-0.024,0.456,1.231,1.855,1.206,4
0.025,0.492,0.668,1.438,1.59,1.944,1.357,4
-0.022,-0.022,0.427,0.228,0.571,1.782,0.854,4
-0.26,-0.161,0.158,0.636,0.815,2.13,2.095,4
-0.144,-0.044,-0.16,0.655,1.104,1.919,2.179,4
-0.02,0.347,0.701,1.363,1.872,3.289,1.562,5
-0.278,-0.209,-0.483,0.172,0.483,2.509,1.815,0
-0.197,0.351,0.965,1.021,1.559,1.709,1.556,4
-0.332,0.146,-0.079,0.243,0.865,2.229,2.668,0
-0.028,0.143,-0.198,-0.979,-0.865,-3.216,-1.634,2
0.042,0.362,0.179,0.346,0.765,2.024,1.694,4
-0.466,0.029,0.452,0.502,1.421,1.795,2.013,4
0.391,0.33,0.057,-0.216,-0.392,-1.858,-2.013,2
-0.071,-0.142,-0.042,0.105,0.565,1.302,2.226,0
-0.755,-0.41,0.89,0.073,0.154,1.834,4.24,0
0.133,0.208,0.185,0.574,0.827,1.376,2.55,4
0.134,0.344,-0.333,-0.365,-0.185,-1.469,-2.236,2
-0.131,-0.015,-0.07,0.483,0.878,3.843,3.191,5
-0.012,-0.002,-0.035,-1.002,-1.034,-0.751,-1.66,2
0.14,-0.117,-0.239,-0.878,-0.767,-1.645,-1.797,2
0.253,0.723,1.303,1.773,1.66,0.555,0.437,4
-0.011,0.258,0.488,1.226,2.079,2.798,2.171,5
-0.031,0.198,0.507,0.832,0.975,2.799,2.188,5
0.152,-0.001,-0.337,-1.059,-1.078,-2.249,-0.883,2
-0.002,0.023,-0.365,0.433,0.841,2.594,1.86,4
0.106,0.12,0.466,0.734,1.15,2.199,1.997,4
0.127,0.322,0.035,-0.561,0.168,-1.396,-2.381,2
-0.196,0.06,-0.069,0.511,1.08,2.229,1.445,4
0.116,0.112,0.077,0.54,1.17,1.662,1.035,4
0.344,0.299,-0.43,0.374,0.469,1.208,2.059,0
0.175,-0.163,-0.315,-0.578,-0.713,-1.724,-1.817,2
-0.531,-0.798,-0.545,-0.174,-2.52,0.757,0.354,1
0.116,0.232,0.158,0.775,1.14,1.647,1.292,4
0.212,0.142,-0.153,-1.084,-0.861,-1.874,-1.75,2
-0.317,0.894,0.574,0.871,0.877,2.014,1.862,4
-0.131,0.177,-0.172,0.431,1.218,1.747,2.378,4
-1.152,-1.084,-0.237,-0.065,-0.045,1.941,1.149,1
-0.133,-0.21,0.076,1.243,1.578,3.568,3.116,5
-0.114,0.185,0.197,0.997,1.452,2.233,2.483,5
0.425,0.175,-0.542,-1.047,-1.005,-2.401,-1.759,2
0.133,0.124,0.371,0.537,1.181,1.447,2.095,4
-0.351,-0.187,0.598,0.423,1.131,1.876,1.8,4
0.02,0.0,0.057,-1.016,-0.785,-2.619,-1.866,2
0.229,0.533,0.21,0.404,0.814,1.992,1.52,4
-0.001,-0.072,-0.448,0.021,0.868,0.879,2.137,0
-0.055,0.113,0.287,0.605,1.086,1.188,2.319,4
-0.057,-0.048,0.25,0.48,1.178,1.601,2.725,4
-0.605,-0.156,0.981,0.456,1.648,2.582,2.79,5
0.129,0.055,-0.567,-1.071,-1.118,-1.885,-2.142,2
-0.384,0.232,0.75,0.357,0.906,1.469,1.734,4
-0.103,0.01,0.467,0.281,1.242,2.076,1.225,4
-0.095,0.298,0.172,0.449,1.17,1.984,1.418,4
-0.04,-0.098,0.485,0.242,0.96,1.614,1.35,4
-0.218,0.124,-0.616,-0.388,0.083,-1.909,-0.628,2
-0.024,0.448,1.024,2.069,2.888,3.373,3.642,5
0.258,0.77,1.027,1.425,1.697,1.82,2.394,4
-0.035,-0.21,-0.343,-0.989,-0.671,-2.77,-2.007,2
-0.19,-0.074,-0.176,0.282,0.902,1.867,2.686,0
0.185,0.069,-0.411,-0.297,-0.148,-2.14,-2.19,2
-0.24,-0.103,-0.182,0.527,0.832,1.576,1.671,4
0.028,-0.234,-0.223,-0.448,-0.467,-0.127,-1.603,2
-0.054,-0.018,-0.366,-0.535,-0.648,-1.637,-1.07,2
-0.567,-0.256,-0.178,0.353,0.958,2.383,2.47,0
-0.244,-0.139,-0.623,-0.642,-0.519,-2.086,-0.661,2
0.253,0.489,0.565,0.949,1.521,2.825,3.667,5
-0.188,0.027,-0.444,-0.338,-0.629,-1.868,-1.222,2
-0.017,-0.149,-0.588,-0.594,-0.723,-1.671,-1.732,2
-0.186,0.002,0.401,0.288,0.875,1.454,2.249,0
-0.267,-0.086,0.728,-0.119,0.418,1.864,2.646,0
-0.176,0.281,0.099,0.129,0.663,1.215,1.87,0
-0.005,0.058,-0.365,-0.08,0.26,1.952,1.358,0
0.167,0.355,-0.229,-0.217,-0.331,-1.476,-2.241,2
0.045,0.039,0.442,0.533,1.407,1.463,1.949,4
-0.462,0.021,0.924,0.416,0.695,1.287,2.196,0
0.211,0.087,0.239,0.464,1.239,1.803,2.846,4
0.11,0.36,-0.006,-0.132,0.509,1.814,1.15,0
-0.009,0.186,0.42,1.082,1.019,2.414,1.71,4
-0.185,0.009,0.509,0.785,1.207,1.847,1.391,4
0.27,0.297,0.152,-0.437,-0.139,-2.034,-2.569,2
-0.093,0.281,0.543,0.895,1.451,1.686,1.444,4
-0.25,-0.071,0.369,0.936,1.927,2.486,2.147,5
0.119,0.372,0.065,-0.627,-0.009,-1.604,-2.152,2
-0.446,0.101,0.727,-0.069,-0.377,1.291,1.909,0
0.551,1.038,1.874,0.142,-0.155,-1.534,0.704,3
0.012,0.077,-0.698,-0.335,-0.771,0.011,1.732,3
0.151,0.326,2.672,0.075,0.487,-1.092,-1.306,2
0.158,-0.13,-0.88,-0.693,-1.02,-2.387,-1.009,2
-0.306,-0.446,-0.359,0.021,0.148,1.619,1.674,0
0.074,0.535,1.603,1.461,1.58,0.933,2.044,4
-0.195,0.165,-0.333,0.421,0.858,1.633,3.028,0
-0.247,0.11,0.042,0.684,1.07,0.845,2.328,4
